Jays.USFWBand,JayID,Sex,AgeKnown,NatalNest,FldgDate,MaxOfMaxOfCensusDate
1603-17289,-GCF,M,Y,2259,5/20/2006,6/13/2007
1013-63329,PZ-R,F,Y,2264,5/19/1992,2/17/1994
1013-63329,PZ-R,F,Y,2264,5/19/1992,2/17/1994
1013-63329,PZ-R,F,Y,2264,5/19/1992,2/17/1994
1013-63329,PZ-R,F,Y,2264,5/19/1992,2/17/1994
1013-63330,OZ-R,M,Y,2264,5/19/1992,4/14/1993
1013-63330,OZ-R,M,Y,2264,5/19/1992,4/14/1993
1013-63330,OZ-R,M,Y,2264,5/19/1992,4/14/1993
1013-63330,OZ-R,M,Y,2264,5/19/1992,4/14/1993
1453-63529,Z-Rn,,Y,2266,4/25/1993,5/16/1993
1453-63529,Z-Rn,,Y,2266,4/25/1993,5/16/1993
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63530,Z-GY,M,Y,2266,4/25/1993,6/14/2001
1453-63531,Z-YY,F,Y,2266,4/25/1993,8/17/1993
1453-63531,Z-YY,F,Y,2266,4/25/1993,8/17/1993
1453-63531,Z-YY,F,Y,2266,4/25/1993,8/17/1993
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1513-50330,Z-WY,M,Y,2266,4/25/1993,7/12/2001
1453-78316,-WZL,M,Y,2267,5/9/1996,9/11/2000
1453-78316,-WZL,M,Y,2267,5/9/1996,9/11/2000
1453-78316,-WZL,M,Y,2267,5/9/1996,9/11/2000
1453-78316,-WZL,M,Y,2267,5/9/1996,9/11/2000
1453-78317,-RZL,,Y,2267,5/9/1996,7/10/1997
1453-78317,-RZL,,Y,2267,5/9/1996,7/10/1997
1453-78317,-RZL,,Y,2267,5/9/1996,7/10/1997
1453-78318,-GZL,F,Y,2267,5/9/1996,2/18/1998
1453-78318,-GZL,F,Y,2267,5/9/1996,2/18/1998
1453-78318,-GZL,F,Y,2267,5/9/1996,2/18/1998
1453-78318,-GZL,F,Y,2267,5/9/1996,2/18/1998
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78122,WZW-,M,Y,2278,5/13/1995,2/10/2003
1453-78123,RZW-,,Y,2278,5/13/1995,2/12/1996
1453-78123,RZW-,,Y,2278,5/13/1995,2/12/1996
1453-78123,RZW-,,Y,2278,5/13/1995,2/12/1996
1453-78124,GZW-,M,Y,2278,5/13/1995,1/14/1998
1453-78124,GZW-,M,Y,2278,5/13/1995,1/14/1998
1453-78124,GZW-,M,Y,2278,5/13/1995,1/14/1998
1453-78124,GZW-,M,Y,2278,5/13/1995,1/14/1998
1453-78124,GZW-,M,Y,2278,5/13/1995,1/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-78125,YZW-,M,Y,2278,5/13/1995,12/14/1998
1453-39048,GOZ-,M,Y,2280,4/18/1991,1/18/1992
1453-39048,GOZ-,M,Y,2280,4/18/1991,1/18/1992
1453-39048,GOZ-,M,Y,2280,4/18/1991,1/18/1992
1453-39049,LnZ-,M,Y,2280,4/18/1991,5/10/1991
1453-39049,LnZ-,M,Y,2280,4/18/1991,5/10/1991
1453-39050,ROZ-,F,Y,2280,4/18/1991,1/18/1992
1453-39050,ROZ-,F,Y,2280,4/18/1991,1/18/1992
1453-39050,ROZ-,F,Y,2280,4/18/1991,1/18/1992
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1053-56788,-AGZ,M,Y,2281,5/8/1990,11/13/1999
1433-93068,SRR-,F,Y,2283,5/3/1987,8/15/1989
1433-93068,SRR-,F,Y,2283,5/3/1987,8/15/1989
1433-93068,SRR-,F,Y,2283,5/3/1987,8/15/1989
1433-93068,SRR-,F,Y,2283,5/3/1987,8/15/1989
1433-93068,SRR-,F,Y,2283,5/3/1987,8/15/1989
1433-93069,SGR-,M,Y,2283,5/3/1987,10/11/1989
1433-93069,SGR-,M,Y,2283,5/3/1987,10/11/1989
1433-93069,SGR-,M,Y,2283,5/3/1987,10/11/1989
1433-93069,SGR-,M,Y,2283,5/3/1987,10/11/1989
1603-17479,CWn-,M,Y,2285,5/5/2007,6/13/2007
1603-17479,CWn-,M,Y,2285,5/5/2007,6/13/2007
1603-17480,CRn-,F,Y,2285,5/5/2007,5/16/2007
1603-17480,CRn-,F,Y,2285,5/5/2007,5/16/2007
1603-17481,CGn-,M,Y,2285,5/5/2007,5/16/2007
1603-17481,CGn-,M,Y,2285,5/5/2007,5/16/2007
1423-42705,S-On,,Y,2286,5/6/1983,5/10/1983
1423-42705,S-On,,Y,2286,5/6/1983,5/10/1983
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42706,S-LL,M,Y,2286,5/6/1983,11/12/1987
1423-42707,S-FL,F,Y,2286,5/6/1983,7/15/1985
1423-42707,S-FL,F,Y,2286,5/6/1983,7/15/1985
1423-42707,S-FL,F,Y,2286,5/6/1983,7/15/1985
1423-42707,S-FL,F,Y,2286,5/6/1983,7/15/1985
1423-42707,S-FL,F,Y,2286,5/6/1983,7/15/1985
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42617,WS-F,F,Y,2287,5/4/1982,2/13/1989
1423-42618,RS-F,F,Y,2287,5/4/1982,12/14/1989
1423-42618,RS-F,F,Y,2287,5/4/1982,12/14/1989
1423-42618,RS-F,F,Y,2287,5/4/1982,12/14/1989
1423-42618,RS-F,F,Y,2287,5/4/1982,12/14/1989
1423-42618,RS-F,F,Y,2287,5/4/1982,12/14/1989
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1423-42619,GS-F,F,Y,2287,5/4/1982,3/14/1986
1043-44298,ZBO-,,Y,2288,5/11/1997,12/13/1997
1043-44298,ZBO-,,Y,2288,5/11/1997,12/13/1997
1043-44298,ZBO-,,Y,2288,5/11/1997,12/13/1997
1043-44299,ZPn-,,Y,2288,5/11/1997,6/11/1997
1043-44299,ZPn-,,Y,2288,5/11/1997,6/11/1997
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1043-44300,ZOO-,M,Y,2288,5/11/1997,7/11/2002
1163-68201,ZLO-,,Y,2288,5/11/1997,12/13/1997
1163-68201,ZLO-,,Y,2288,5/11/1997,12/13/1997
1163-68201,ZLO-,,Y,2288,5/11/1997,12/13/1997
1383-27253,PnS-,,Y,2289,5/11/1981,9/13/1981
1383-27253,PnS-,,Y,2289,5/11/1981,9/13/1981
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42821,SL-Y,F,Y,2294,5/1/1984,8/15/1990
1423-42823,SA-Y,F,Y,2294,5/1/1984,5/14/1985
1423-42823,SA-Y,F,Y,2294,5/1/1984,5/14/1985
1423-42823,SA-Y,F,Y,2294,5/1/1984,5/14/1985
1423-42823,SA-Y,F,Y,2294,5/1/1984,5/14/1985
1423-42823,SA-Y,F,Y,2294,5/1/1984,5/14/1985
1603-51731,-CnY,F,Y,2299,5/15/2008,7/11/2008
1603-51731,-CnY,F,Y,2299,5/15/2008,7/11/2008
1603-51732,-CLB,M,Y,2299,5/15/2008,8/18/2008
1603-51732,-CLB,M,Y,2299,5/15/2008,8/18/2008
1603-51732,-CLB,M,Y,2299,5/15/2008,8/18/2008
1513-50911,OnC-,F,Y,2301,4/29/2001,5/14/2001
1513-50911,OnC-,F,Y,2301,4/29/2001,5/14/2001
1513-50912,LRC-,F,Y,2301,4/29/2001,8/13/2002
1513-50912,LRC-,F,Y,2301,4/29/2001,8/13/2002
1513-50912,LRC-,F,Y,2301,4/29/2001,8/13/2002
1513-50912,LRC-,F,Y,2301,4/29/2001,8/13/2002
1513-50913,FRC-,M,Y,2301,4/29/2001,1/14/2002
1513-50913,FRC-,M,Y,2301,4/29/2001,1/14/2002
1513-50913,FRC-,M,Y,2301,4/29/2001,1/14/2002
1603-51118,CFP-,M,Y,2305,5/15/2007,8/18/2008
1603-51118,CFP-,M,Y,2305,5/15/2007,8/18/2008
1603-51118,CFP-,M,Y,2305,5/15/2007,8/18/2008
1603-51118,CFP-,M,Y,2305,5/15/2007,8/18/2008
1603-51119,CAn-,F,Y,2305,5/15/2007,6/13/2007
1603-51119,CAn-,F,Y,2305,5/15/2007,6/13/2007
1573-97965,PCO-,M,Y,2307,5/3/2005,1/10/2007
1573-97965,PCO-,M,Y,2307,5/3/2005,1/10/2007
1573-97965,PCO-,M,Y,2307,5/3/2005,1/10/2007
1573-97965,PCO-,M,Y,2307,5/3/2005,1/10/2007
1513-50389,-BWC,F,Y,2308,4/19/2000,6/15/2000
1513-50389,-BWC,F,Y,2308,4/19/2000,6/15/2000
1513-50390,-PWC,M,Y,2308,4/19/2000,12/12/2000
1513-50390,-PWC,M,Y,2308,4/19/2000,12/12/2000
1513-50390,-PWC,M,Y,2308,4/19/2000,12/12/2000
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1513-50391,-OWC,M,Y,2308,4/19/2000,4/12/2005
1603-17230,-HCA,F,Y,2312,5/4/2006,8/10/2006
1603-17230,-HCA,F,Y,2312,5/4/2006,8/10/2006
1603-17230,-HCA,F,Y,2312,5/4/2006,8/10/2006
1603-17231,-BCA,F,Y,2312,5/4/2006,10/16/2007
1603-17231,-BCA,F,Y,2312,5/4/2006,10/16/2007
1603-17231,-BCA,F,Y,2312,5/4/2006,10/16/2007
1603-17231,-BCA,F,Y,2312,5/4/2006,10/16/2007
1603-17232,-PCA,F,Y,2312,5/4/2006,10/19/2006
1603-17232,-PCA,F,Y,2312,5/4/2006,10/19/2006
1603-17232,-PCA,F,Y,2312,5/4/2006,10/19/2006
1163-68236,ZWP-,,Y,2313,5/3/1997,2/18/1998
1163-68236,ZWP-,,Y,2313,5/3/1997,2/18/1998
1163-68237,ZRP-,,Y,2313,5/3/1997,2/18/1998
1163-68237,ZRP-,,Y,2313,5/3/1997,2/18/1998
1163-68238,ZGP-,,Y,2313,5/3/1997,2/18/1998
1163-68238,ZGP-,,Y,2313,5/3/1997,2/18/1998
1453-78129,WZR-,,Y,2316,5/14/1995,4/14/1998
1453-78129,WZR-,,Y,2316,5/14/1995,4/14/1998
1453-78129,WZR-,,Y,2316,5/14/1995,4/14/1998
1453-78129,WZR-,,Y,2316,5/14/1995,4/14/1998
1453-78129,WZR-,,Y,2316,5/14/1995,4/14/1998
1453-78129,WZR-,,Y,2316,5/14/1995,4/14/1998
1453-78130,RZR-,,Y,2316,5/14/1995,2/12/1996
1453-78130,RZR-,,Y,2316,5/14/1995,2/12/1996
1453-78130,RZR-,,Y,2316,5/14/1995,2/12/1996
1453-78131,GZR-,,Y,2316,5/14/1995,2/12/1996
1453-78131,GZR-,,Y,2316,5/14/1995,2/12/1996
1453-78131,GZR-,,Y,2316,5/14/1995,2/12/1996
1453-78132,YZR-,,Y,2316,5/14/1995,3/11/1996
1453-78132,YZR-,,Y,2316,5/14/1995,3/11/1996
1453-78132,YZR-,,Y,2316,5/14/1995,3/11/1996
1573-65985,CO-n,F,Y,2317,4/28/2004,6/14/2004
1573-65985,CO-n,F,Y,2317,4/28/2004,6/14/2004
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1573-65986,CL-L,F,Y,2317,4/28/2004,3/15/2009
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1713-49396,CfH=L,M,Y,2317,4/28/2004,10/14/2015
1453-72780,ZG-O,,Y,2318,5/23/1994,8/12/1994
1453-72780,ZG-O,,Y,2318,5/23/1994,8/12/1994
1453-72780,ZG-O,,Y,2318,5/23/1994,8/12/1994
1453-72782,ZB-O,,Y,2318,5/23/1994,7/14/1994
1453-72782,ZB-O,,Y,2318,5/23/1994,7/14/1994
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78349,-RZW,F,Y,2323,5/15/1996,9/10/2002
1453-78350,-OZR,F,Y,2323,5/15/1996,5/18/1998
1453-78350,-OZR,F,Y,2323,5/15/1996,5/18/1998
1453-78350,-OZR,F,Y,2323,5/15/1996,5/18/1998
1453-78350,-OZR,F,Y,2323,5/15/1996,5/18/1998
1453-78350,-OZR,F,Y,2323,5/15/1996,5/18/1998
1063-43538,C-OR,F,Y,2324,5/1/2003,4/14/2004
1063-43538,C-OR,F,Y,2324,5/1/2003,4/14/2004
1063-43538,C-OR,F,Y,2324,5/1/2003,4/14/2004
1063-43538,C-OR,F,Y,2324,5/1/2003,4/14/2004
1063-43538,C-OR,F,Y,2324,5/1/2003,4/14/2004
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43539,C-LR,M,Y,2324,5/1/2003,4/15/2008
1063-43540,C-FR,F,Y,2324,5/1/2003,4/14/2004
1063-43540,C-FR,F,Y,2324,5/1/2003,4/14/2004
1063-43540,C-FR,F,Y,2324,5/1/2003,4/14/2004
1063-43540,C-FR,F,Y,2324,5/1/2003,4/14/2004
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42829,GC-R,M,Y,2326,4/19/2002,1/15/2008
1063-42830,YC-R,F,Y,2326,4/19/2002,9/10/2002
1063-42830,YC-R,F,Y,2326,4/19/2002,9/10/2002
1063-42830,YC-R,F,Y,2326,4/19/2002,9/10/2002
1063-42831,BC-R,M,Y,2326,4/19/2002,9/10/2002
1063-42831,BC-R,M,Y,2326,4/19/2002,9/10/2002
1063-42831,BC-R,M,Y,2326,4/19/2002,9/10/2002
1063-42832,PC-R,F,Y,2326,4/19/2002,8/13/2002
1063-42832,PC-R,F,Y,2326,4/19/2002,8/13/2002
1063-42832,PC-R,F,Y,2326,4/19/2002,8/13/2002
1603-51524,-CYW,M,Y,2329,4/25/2008,10/15/2008
1603-51524,-CYW,M,Y,2329,4/25/2008,10/15/2008
1603-51524,-CYW,M,Y,2329,4/25/2008,10/15/2008
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51525,-CYR,M,Y,2329,4/25/2008,9/14/2011
1603-51128,CWL-,M,Y,2330,5/16/2007,10/16/2007
1603-51128,CWL-,M,Y,2330,5/16/2007,10/16/2007
1603-51128,CWL-,M,Y,2330,5/16/2007,10/16/2007
1603-51129,CRL-,M,Y,2330,5/16/2007,3/13/2008
1603-51129,CRL-,M,Y,2330,5/16/2007,3/13/2008
1603-51129,CRL-,M,Y,2330,5/16/2007,3/13/2008
1603-51130,CGn-,F,Y,2330,5/16/2007,6/13/2007
1603-51130,CGn-,F,Y,2330,5/16/2007,6/13/2007
1603-16653,-OCR,M,Y,2331,4/22/2006,6/14/2006
1603-16653,-OCR,M,Y,2331,4/22/2006,6/14/2006
1603-16653,-OCR,M,Y,2331,4/22/2006,6/14/2006
1603-16654,-LCR,F,Y,2331,4/22/2006,5/16/2007
1603-16654,-LCR,F,Y,2331,4/22/2006,5/16/2007
1603-16654,-LCR,F,Y,2331,4/22/2006,5/16/2007
1603-16654,-LCR,F,Y,2331,4/22/2006,5/16/2007
1603-16655,-FCR,F,Y,2331,4/22/2006,9/11/2006
1603-16655,-FCR,F,Y,2331,4/22/2006,9/11/2006
1603-16655,-FCR,F,Y,2331,4/22/2006,9/11/2006
1603-16656,-ACR,M,Y,2331,4/22/2006,7/19/2007
1603-16656,-ACR,M,Y,2331,4/22/2006,7/19/2007
1603-16656,-ACR,M,Y,2331,4/22/2006,7/19/2007
1603-16656,-ACR,M,Y,2331,4/22/2006,7/19/2007
1573-97982,OCn-,F,Y,2332,5/11/2005,6/13/2005
1573-97982,OCn-,F,Y,2332,5/11/2005,6/13/2005
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65989,CW-F,M,Y,2335,4/29/2004,4/15/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1573-65990,CR-F,M,Y,2335,4/29/2004,7/11/2008
1013-63316,AZ-G,M,Y,2336,5/18/1992,1/13/1994
1013-63316,AZ-G,M,Y,2336,5/18/1992,1/13/1994
1013-63316,AZ-G,M,Y,2336,5/18/1992,1/13/1994
1013-63316,AZ-G,M,Y,2336,5/18/1992,1/13/1994
1453-78275,-YZG,,Y,2338,5/1/1996,7/11/1996
1453-78275,-YZG,,Y,2338,5/1/1996,7/11/1996
1453-78275,-YZG,,Y,2338,5/1/1996,7/11/1996
1453-78276,-BZn,,Y,2338,5/1/1996,5/14/1996
1453-78276,-BZn,,Y,2338,5/1/1996,5/14/1996
1453-78277,-PZn,,Y,2338,5/1/1996,6/12/1996
1453-78277,-PZn,,Y,2338,5/1/1996,6/12/1996
1453-39199,LPZ-,,Y,2341,5/1/1991,11/13/1991
1453-39199,LPZ-,,Y,2341,5/1/1991,11/13/1991
1423-42693,S-LO,M,Y,2345,4/27/1983,11/12/1987
1423-42693,S-LO,M,Y,2345,4/27/1983,11/12/1987
1423-42693,S-LO,M,Y,2345,4/27/1983,11/12/1987
