Year,Terr,JayID,Sex,TerrYr,Help,HelpNum
2013,BINX,I-CHY,F,BINX13,0,0
2013,BINX,-WLQ,M,BINX13,0,0
2013,BLAR,-AHQ,M,BLAR13,1,2
2013,BLAR,OH-Q,F,BLAR13,1,2
2013,BNCH,-LQ,F,BNCH13,1,1
2013,BNCH,W-NR,M,BNCH13,1,1
2013,BOBB,H=NB,F,BOBB13,0,0
2013,BOBB,I-LHQ,F,BOBB13,0,0
2013,BOBB,L-NB,M,BOBB13,0,0
2013,BUBO,HRQ-,F,BUBO13,0,0
2013,BUBO,RGQ-,M,BUBO13,0,0
2013,CABS,-CAH,M,CABS13,0,0
2013,CABS,H-CGW,F,CABS13,0,0
2013,CATB,BRQ-H,F,CATB13,1,2
2013,CATB,H-GCB,M,CATB13,1,2
2013,CATB,C-RO,F,CATB13,1,2
2013,CATE,H=NP,F,CATE13,0,0
2013,CATE,C-BW,M,CATE13,0,0
2013,CHET,HCR-,F,CHET13,0,0
2013,CHET,L-AQ,M,CHET13,0,0
2013,CHTB,GLQ-,F,CHTB13,0,0
2013,CHTB,-RBQ,M,CHTB13,0,0
2013,CHUR,-ROQ,M,CHUR13,1,1
2013,CHUR,-OWQ,F,CHUR13,1,1
2013,CIRC,O-NP,F,CIRC13,0,0
2013,CIRC,R-NA,M,CIRC13,0,0
2013,CLAS,H-NY,F,CLAS13,0,0
2013,CLAS,CH-A,M,CLAS13,0,0
2013,COPS,uC-GfH,M,COPS13,0,0
2013,COPS,CfHW-,F,COPS13,0,0
2013,COTG,O-NG,F,COTG13,1,1
2013,COTG,Hw-Q,M,COTG13,1,1
2013,COTG,RLQ-H,F,COTG13,1,1
2013,CRMB,C-fHW,F,CRMB13,0,0
2013,CRMB,-CRA,M,CRMB13,0,0
2013,CRSM,nPQ-,M,CRSM13,0,0
2013,CRSM,O-NO,F,CRSM13,0,0
2013,CRSN,H-HCL,F,CRSN13,1,1
2013,CRSN,LC-O,M,CRSN13,1,1
2013,CURY,-LCA,M,CURY13,0,0
2013,CURY,-HCL,F,CURY13,0,0
2013,DEER,H-RCO,M,DEER13,0,0
2013,DICE,CL-G,M,DICE13,0,0
2013,DICE,H-FCP,F,DICE13,0,0
2013,EAGB,-PLQ,F,EAGB13,0,0
2013,EAGB,H-RCL,M,EAGB13,0,0
2013,EAGR,-YBQ,M,EAGR13,1,2
2013,EAGR,OWQ-,F,EAGR13,1,2
2013,EAGR,O-WQ,F,EAGR13,1,2
2013,EBAY,H-CWG,M,EBAY13,1,1
2013,EBAY,-CBR,F,EBAY13,1,1
2013,FARS,A-NO,F,FARS13,0,0
2013,FARS,LWQ-,M,FARS13,0,0
2013,FARS,LRQ-,M,FARS13,0,0
2013,FENC,H-PCR,M,FENC13,0,0
2013,FENC,I-CWB,F,FENC13,0,0
2013,FNCY,6893,F,FNCY13,0,0
2013,FNCY,-RAQ,M,FNCY13,0,0
2013,FRED,YYQ-H,M,FRED13,0,0
2013,FRED,B-NY,F,FRED13,0,0
2013,HARY,LCR-,M,HARY13,0,0
2013,HARY,CWR-,F,HARY13,0,0
2013,HEWT,GR-Q,F,HEWT13,0,0
2013,HEWT,-CBA,M,HEWT13,0,0
2013,HTOP,ORQ-,M,HTOP13,0,0
2013,HTOP,A-AM,F,HTOP13,0,0
2013,ISLA,-WBQ,M,ISLA13,0,0
2013,ISLA,-HWQ,F,ISLA13,0,0
2013,JANN,PAQ-,M,JANN13,0,0
2013,JANN,POQ-H,F,JANN13,0,0
2013,JANW,ACL-,F,JANW13,0,0
2013,JANW,I-RCP,M,JANW13,0,0
2013,JERE,PY-KS,F,JERE13,0,0
2013,JERE,H-CHR,M,JERE13,0,0
2013,LOPZ,CR-H,F,LOPZ13,0,0
2013,LOPZ,-CBY,M,LOPZ13,0,0
2013,MERL,CfH=L,M,MERL13,0,0
2013,MERL,P-NP,F,MERL13,0,0
2013,MOLY,PCA-,M,MOLY13,0,0
2013,MOLY,-ALQ,F,MOLY13,0,0
2013,MOLY,A-NY,F,MOLY13,0,0
2013,N18E,GPQ-I,F,N18E13,1,1
2013,N18E,LWQ-,M,N18E13,1,1
2013,N18E,BBQ-H,M,N18E13,1,1
2013,N7RD,WRQ-,F,N7RD13,0,0
2013,N7RD,-HPQ,M,N7RD13,0,0
2013,NASP,L-NR,M,NASP13,0,0
2013,NASP,RQ-G,F,NASP13,0,0
2013,NBEN,CW-B,M,NBEN13,1,2
2013,NBEN,HPQ-,F,NBEN13,1,2
2013,NENE,WBQ-,M,NENE13,0,0
2013,NENE,B-NP,F,NENE13,0,0
2013,NPOL,W-NB,F,NPOL13,0,0
2013,NPOL,-RCA,M,NPOL13,0,0
2013,NSWL,AGQ-,M,NSWL13,0,0
2013,NSWL,-HGQ,F,NSWL13,0,0
2013,NURS,-BOQ,M,NURS13,1,2
2013,NURS,-CBP,F,NURS13,1,2
2013,NWES,-AYQ,F,NWES13,0,0
2013,NWES,PC-Y,M,NWES13,0,0
2013,NWTR,-KPZ,M,NWTR13,0,0
2013,NWTR,R-NG,F,NWTR13,0,0
2013,NWTR,U-FOC,F,NWTR13,0,0
2013,PINE,GYQ-H,M,PINE13,0,0
2013,PINE,GOQ-,F,PINE13,0,0
2013,PINS,-CGB,M,PINS13,1,2
2013,PINS,B=NH,F,PINS13,1,2
2013,PITA,HP-Q,F,PITA13,0,0
2013,PITA,H-GCL,M,PITA13,0,0
2013,PLAZ,L-NG,M,PLAZ13,1,1
2013,PLAZ,H-NP,F,PLAZ13,1,1
2013,PMPE,WBQ-H,F,PMPE13,0,0
2013,PMPE,RHQ-H,M,PMPE13,0,0
2013,RATL,BC-WuI,M,RATL13,1,1
2013,RATL,I-CAW,F,RATL13,1,1
2013,RAUL,L-NY,F,RAUL13,1,3
2013,RAUL,-YLQ,F,RAUL13,1,3
2013,RAUL,WCO-,M,RAUL13,1,3
2013,REDB,-CAG,F,REDB13,0,0
2013,REDB,GWQ-H,M,REDB13,0,0
2013,REED,RC-W,M,REED13,0,0
2013,REED,-FCF,F,REED13,0,0
2013,ROSE,BCR-I,M,ROSE13,0,0
2013,ROSE,-CPP,F,ROSE13,0,0
2013,ROSE,-WPQ,M,ROSE13,0,0
2013,SAND,BC-G,M,SAND13,1,1
2013,SAND,-OOQ,F,SAND13,1,1
2013,SCAC,CW-P,M,SCAC13,0,0
2013,SCAC,H-BCB,F,SCAC13,0,0
2013,SCOB,uIC-RfH,M,SCOB13,1,1
2013,SCOB,-WRQ,F,SCOB13,1,1
2013,SCRP,C-AR,F,SCRP13,0,0
2013,SFBS,-HBQ,M,SFBS13,1,1
2013,SFBS,-CGL,F,SFBS13,1,1
2013,SFLA,-BGQ,F,SFLA13,0,0
2013,SFLA,YY-Q,M,SFLA13,0,0
2013,SFLC,OAQ-,M,SFLC13,0,0
2013,SFLC,LHQ-,F,SFLC13,0,0
2013,SFLS,L-PQ,F,SFLS13,0,0
2013,SFLS,-LHQ,M,SFLS13,0,0
2013,SHIC,P-NL,F,SHIC13,1,1
2013,SHIC,-OfHC,F,SHIC13,1,1
2013,SHIC,WCR-,M,SHIC13,1,1
2013,SING,CBR-,M,SING13,0,0
2013,SING,-GPQ,F,SING13,0,0
2013,SWSE,H-NG,F,SWSE13,0,0
2013,SWSE,H-GCO,M,SWSE13,0,0
2013,TP11,WPQ-,M,TP1113,0,0
2013,TP11,6966,F,TP1113,0,0
2013,TP39,CAO-,M,TP3913,0,0
2013,TP39,BGC-,F,TP3913,0,0
2013,TRTL,OC-R,M,TRTL13,0,0
2013,TWEN,Y-NO,F,TWEN13,0,0
2013,TWEN,H-NR,M,TWEN13,0,0
2013,VALL,-RPQ,F,VALL13,0,0
2013,VALL,-CWY,M,VALL13,0,0
2013,WCAC,C-fHG,F,WCAC13,0,0
2013,WCAC,YPQ-H,M,WCAC13,0,0
2013,WCAC,YYQ-,F,WCAC13,0,0
2013,WCOP,BOQ-H,F,WCOP13,0,0
2013,WCOP,YHQ-,M,WCOP13,0,0
2013,WCPR,-HRQ,F,WCPR13,0,0
2013,WCPR,BCR-I,M,WCPR13,0,0
2013,WLIN,WCH=,M,WLIN13,1,3
2013,WLIN,BC-fHW,F,WLIN13,1,3
2013,WVAL,R-NP,F,WVAL13,0,0
2013,WVAL,CBH-,M,WVAL13,0,0
2014,ANGB,HRQ-,F,ANGB14,1,1
2014,ANGB,PA-Q,M,ANGB14,1,1
2014,ANNI,-GRQ,M,ANNI14,0,0
2014,ANNI,H-NO,F,ANNI14,0,0
2014,BEBY,OBQ-,M,BEBY14,0,0
2014,BEBY,O-QH,F,BEBY14,0,0
2014,BIGL,-AHQ,M,BIGL14,1,1
2014,BIGL,UG-MB,F,BIGL14,1,1
2014,BINX,-WLQ,M,BINX14,1,2
2014,BINX,I-CHY,F,BINX14,1,2
2014,BLRB,BOQ-,F,BLRB14,0,0
2014,BLRB,WPQ-H,M,BLRB14,0,0
2014,BNCH,-LQ,F,BNCH14,1,1
2014,BNCH,W-NR,M,BNCH14,1,1
2014,BOBB,I-LHQ,F,BOBB14,0,0
2014,BOBB,L-NB,M,BOBB14,0,0
2014,CATB,H-GCB,M,CATB14,1,2
2014,CATB,YYQ-,F,CATB14,1,2
2014,CATE,H=NP,F,CATE14,1,1
2014,CATE,C-BW,M,CATE14,1,1
2014,CHET,HCR-,F,CHET14,0,0
2014,CHET,L-AQ,M,CHET14,0,0
2014,CHUR,-ROQ,M,CHUR14,0,0
2014,CHUR,-OWQ,F,CHUR14,0,0
2014,CIRC,R-NA,M,CIRC14,0,0
2014,CIRC,O-NP,F,CIRC14,0,0
2014,CLAS,CH-A,M,CLAS14,1,2
2014,CLAS,H-NY,F,CLAS14,1,2
2014,COPS,CfHW-,F,COPS14,1,1
2014,COPS,uC-GfH,M,COPS14,1,1
2014,COTG,RLQ-H,F,COTG14,0,0
2014,COTG,Hw-Q,M,COTG14,0,0
2014,CRMB,GWQ-H,M,CRMB14,0,0
2014,CRSM,O-NO,F,CRSM14,0,0
2014,CRSM,nPQ-,M,CRSM14,0,0
2014,CRSN,H-HCL,F,CRSN14,0,0
2014,CRSN,LC-O,M,CRSN14,0,0
2014,CURY,-HCL,F,CURY14,1,3
2014,CURY,-LCA,M,CURY14,1,3
2014,DEER,H-RCO,M,DEER14,0,0
2014,DICE,CL-G,M,DICE14,0,0
2014,DICE,AOQ-I,F,DICE14,0,0
2014,EAGB,H-RCL,M,EAGB14,0,0
2014,EAGB,-PLQ,F,EAGB14,0,0
2014,EAGR,-YBQ,M,EAGR14,0,0
2014,EAGR,OWQ-,F,EAGR14,0,0
2014,EBAY,-CBR,F,EBAY14,1,1
2014,EBAY,H-CWG,M,EBAY14,1,1
2014,ELIN,PWQ-H,M,ELIN14,0,0
2014,ELIN,-HRQ,F,ELIN14,0,0
2014,FENC,-HWQ,F,FENC14,0,0
2014,FENC,RGQ-H,M,FENC14,0,0
2014,FNCY,6893,F,FNCY14,0,0
2014,FNCY,-RAQ,M,FNCY14,0,0
2014,FRED,YYQ-H,M,FRED14,0,0
2014,FRED,B-NY,F,FRED14,0,0
2014,HARY,-CAG,F,HARY14,1,2
2014,HARY,LCR-,M,HARY14,1,2
2014,HEWT,GR-Q,F,HEWT14,1,2
2014,HEWT,-CBA,M,HEWT14,1,2
2014,HTOP,-ZWB,M,HTOP14,1,1
2014,JANN,PAQ-,M,JANN14,1,1
2014,JANW,ACL-,F,JANW14,1,2
2014,JANW,-HBQ,M,JANW14,1,2
2014,JERE,H-CHR,M,JERE14,0,0
2014,JERE,PY-KS,F,JERE14,0,0
2014,LOPZ,-CBY,M,LOPZ14,0,0
2014,LOPZ,CR-H,F,LOPZ14,0,0
2014,MERL,P-NP,F,MERL14,1,2
2014,MERL,CfH=L,M,MERL14,1,2
2014,MOLY,PCA-,M,MOLY14,1,1
2014,MOLY,A-NY,F,MOLY14,1,1
2014,N18E,BBQ-H,M,N18E14,0,0
2014,N18E,GPQ-I,F,N18E14,0,0
2014,N7RD,-HPQ,M,N7RD14,0,0
2014,N7RD,WRQ-,F,N7RD14,0,0
2014,NASP,RQ-G,F,NASP14,0,0
2014,NASP,L-NR,M,NASP14,0,0
2014,NBEN,CW-B,M,NBEN14,1,2
2014,NBEN,Q-GY,F,NBEN14,1,2
2014,NBEN,I-LLQ,F,NBEN14,1,2
2014,NENE,B-NP,F,NENE14,0,0
2014,NENE,WBQ-,M,NENE14,0,0
2014,NPOL,W-NB,F,NPOL14,1,1
2014,NPOL,-RCA,M,NPOL14,1,1
2014,NSWL,AGQ-,M,NSWL14,1,1
2014,NSWL,-HGQ,F,NSWL14,1,1
2014,NURS,-BOQ,M,NURS14,1,1
2014,NURS,-CBP,F,NURS14,1,1
2014,NWES,RGQ-,M,NWES14,1,2
2014,NWES,-AYQ,F,NWES14,1,2
2014,NWTR,R-NG,F,NWTR14,1,2
2014,NWTR,-KPZ,M,NWTR14,1,2
2014,PINE,GYQ-H,M,PINE14,1,2
2014,PINE,GOQ-,F,PINE14,1,2
2014,PINS,-CGB,M,PINS14,1,1
2014,PINS,B=NH,F,PINS14,1,1
2014,PITA,H-GCL,M,PITA14,0,0
2014,PITA,HP-Q,F,PITA14,0,0
2014,PLAZ,L-NG,M,PLAZ14,1,3
2014,PLAZ,H-NP,F,PLAZ14,1,3
2014,PMPE,RHQ-H,M,PMPE14,0,0
2014,PMPE,WBQ-H,F,PMPE14,0,0
2014,RAUL,-YLQ,F,RAUL14,0,0
2014,RAUL,GAQ-,M,RAUL14,0,0
2014,REED,-FCF,F,REED14,1,2
2014,REED,RC-W,M,REED14,1,2
2014,ROSE,-WPQ,M,ROSE14,1,1
2014,ROSE,-CPP,F,ROSE14,1,1
2014,SAND,-OOQ,F,SAND14,1,3
2014,SAND,BC-G,M,SAND14,1,3
2014,SCOB,uIC-RfH,M,SCOB14,0,0
2014,SCOB,-WRQ,F,SCOB14,0,0
2014,SCRP,-PYQ,F,SCRP14,0,0
2014,SCRP,BO-Q,M,SCRP14,0,0
2014,SFLA,YY-Q,M,SFLA14,0,0
2014,SFLA,R-NY,F,SFLA14,0,0
2014,SFLC,LHQ-,F,SFLC14,0,0
2014,SFLC,OAQ-,M,SFLC14,0,0
2014,SFLS,Q-GA,M,SFLS14,1,2
2014,SFLS,L-PQ,F,SFLS14,1,2
2014,SFLS,-LHQ,M,SFLS14,1,2
2014,SHIC,WCR-,M,SHIC14,1,3
2014,SHIC,G-NY,F,SHIC14,1,3
2014,SING,CBR-,M,SING14,0,0
2014,SING,-GPQ,F,SING14,0,0
2014,SLAK,HLQ-,M,SLAK14,0,0
2014,SLAK,-LYQ,F,SLAK14,0,0
2014,SWSE,-LLQ,F,SWSE14,0,0
2014,SWSE,H-GCO,M,SWSE14,0,0
2014,TP11,WPQ-,M,TP1114,0,0
2014,TP11,6966,F,TP1114,0,0
2014,TP39,A-NO,F,TP3914,0,0
2014,TP39,CAO-,M,TP3914,0,0
2014,TRTL,-CAH,M,TRTL14,0,0
2014,TWEN,Y-NO,F,TWEN14,0,0
2014,TWEN,H-NR,M,TWEN14,0,0
2014,VALL,-RPQ,F,VALL14,0,0
2014,VALL,-CWY,M,VALL14,0,0
2014,WCOP,YHQ-,M,WCOP14,0,0
2014,WCOP,BOQ-H,F,WCOP14,0,0
2014,WCPR,BCR-I,M,WCPR14,1,2
2014,WLIN,WCH=,M,WLIN14,1,4
2014,WLIN,I-CAW,F,WLIN14,1,4
2014,WVAL,R-NP,F,WVAL14,0,0
2014,WVAL,CBH-,M,WVAL14,0,0
2015,ANGB,HRQ-,F,ANGB15,0,0
2015,ANGB,PA-Q,M,ANGB15,0,0
2015,ANNI,H-NO,F,ANNI15,0,0
2015,ANNI,-GRQ,M,ANNI15,0,0
2015,BEBY,O-QH,F,BEBY15,0,0
2015,BEBY,OBQ-,M,BEBY15,0,0
2015,BINX,-WLQ,M,BINX15,1,1
2015,BINX,I-CHY,F,BINX15,1,1
2015,BLRB,WPQ-H,M,BLRB15,1,1
2015,BLRB,BOQ-,F,BLRB15,1,1
2015,BNCH,W-NR,M,BNCH15,1,4
2015,BNCH,-LQ,F,BNCH15,1,4
2015,BOBB,Q-OR,F,BOBB15,1,1
2015,BOBB,Q-PB,M,BOBB15,1,1
2015,BUBO,WRQ-,F,BUBO15,0,0
2015,BUBO,Q-AB,M,BUBO15,0,0
2015,CATB,YYQ-,F,CATB15,1,2
2015,CATB,GQ-A,M,CATB15,1,2
2015,CATE,H=NP,F,CATE15,1,2
2015,CATE,C-BW,M,CATE15,1,2
2015,CHET,L-AQ,M,CHET15,1,1
2015,CHET,HCR-,F,CHET15,1,1
2015,CHIK,7350,M,CHIK15,0,0
2015,CHIK,RQ-P,F,CHIK15,0,0
2015,CHUR,-ROQ,M,CHUR15,1,1
2015,CHUR,GLQ-,F,CHUR15,1,1
2015,CIRC,Hw-Q,M,CIRC15,1,1
2015,CIRC,Y-NR,F,CIRC15,1,1
2015,CLAS,H-NY,F,CLAS15,0,0
2015,CLAS,CH-A,M,CLAS15,0,0
2015,COPS,uC-GfH,M,COPS15,1,2
2015,COPS,CfHW-,F,COPS15,1,2
2015,CRMB,GWQ-H,M,CRMB15,1,1
2015,CRMB,OQ-Yi,F,CRMB15,1,1
2015,CRNL,L-NP,F,CRNL15,0,0
2015,CRNL,Q-HO,M,CRNL15,0,0
2015,CRSM,O-NO,F,CRSM15,0,0
2015,CRSM,nPQ-,M,CRSM15,0,0
2015,CRSN,H-HCL,F,CRSN15,1,1
2015,CRSN,YOQ-,M,CRSN15,1,1
2015,CURY,-HCL,F,CURY15,0,0
2015,CURY,-LCA,M,CURY15,0,0
2015,DICE,L-NB,M,DICE15,1,1
2015,DICE,AOQ-I,F,DICE15,1,1
2015,EAGB,H-RCL,M,EAGB15,1,1
2015,EAGB,-PLQ,F,EAGB15,1,1
2015,EAGR,OWQ-,F,EAGR15,1,1
2015,EAGR,Q-WL,F,EAGR15,1,1
2015,EAGR,-YBQ,M,EAGR15,1,1
2015,EBAY,OPQ-,M,EBAY15,0,0
2015,EBAY,-CBR,F,EBAY15,0,0
2015,ELIN,-AHQ,M,ELIN15,1,2
2015,ELIN,-HRQ,F,ELIN15,1,2
2015,FENC,RGQ-H,M,FENC15,1,1
2015,FENC,-HWQ,F,FENC15,1,1
2015,FNCY,6893,F,FNCY15,0,0
2015,FNCY,-RAQ,M,FNCY15,0,0
2015,FRED,YYQ-H,M,FRED15,0,0
2015,FRED,B-NY,F,FRED15,0,0
2015,GRVR,GW-Q,F,GRVR15,0,0
2015,GRVR,H-CWR,M,GRVR15,0,0
2015,HARY,-CAG,F,HARY15,0,0
2015,HARY,Q-WR,M,HARY15,0,0
2015,HEWT,-CBA,M,HEWT15,1,2
2015,HEWT,GOQ-,F,HEWT15,1,2
2015,ISLA,BLQ-,F,ISLA15,0,0
2015,ISLA,BBQ-,M,ISLA15,0,0
2015,JANN,B-NA,F,JANN15,0,0
2015,JANN,PAQ-,M,JANN15,0,0
2015,JANW,-HBQ,M,JANW15,0,0
2015,JANW,Q-GL,F,JANW15,0,0
2015,JERE,PY-KS,F,JERE15,0,0
2015,JERE,H-CHR,M,JERE15,0,0
2015,LARY,GAQ-,M,LARY15,0,0
2015,LARY,Q-YO,F,LARY15,0,0
2015,LOPZ,QR-H,F,LOPZ15,1,3
2015,LOPZ,-YLQ,F,LOPZ15,1,3
2015,LOPZ,-CBY,M,LOPZ15,1,3
2015,MERL,CfH=L,M,MERL15,1,1
2015,MERL,P-NP,F,MERL15,1,1
2015,MIDS,Y-NG,M,MIDS15,0,0
2015,MIDS,A-NO,F,MIDS15,0,0
2015,MOLY,PCA-,M,MOLY15,0,0
2015,MOLY,A-NY,F,MOLY15,0,0
2015,N18E,GPQ-I,F,N18E15,1,1
2015,N18E,A-NR,M,N18E15,1,1
2015,NASP,L-NR,M,NASP15,0,0
2015,NASP,RQ-G,F,NASP15,0,0
2015,NBEN,CW-B,M,NBEN15,0,0
2015,NBEN,-OOQ,F,NBEN15,0,0
2015,NBNB,GHQ-,F,NBNB15,0,0
2015,NBNB,PQ-B,M,NBNB15,0,0
2015,NPOL,-RCA,M,NPOL15,1,2
2015,NPOL,W-NB,F,NPOL15,1,2
2015,NSWL,AGQ-,M,NSWL15,1,3
2015,NSWL,-HGQ,F,NSWL15,1,3
2015,NURS,-BOQ,M,NURS15,0,0
2015,NURS,-CBP,F,NURS15,0,0
2015,NWTR,Q-RP,M,NWTR15,1,2
2015,NWTR,R-NG,F,NWTR15,1,2
2015,PINE,GQ-P,M,PINE15,1,2
2015,PINE,-AYQ,F,PINE15,1,2
2015,PINN,Y=RC,M,PINN15,0,0
2015,PINS,-CGB,M,PINS15,0,0
2015,PINS,Y-OQ,F,PINS15,0,0
2015,PITA,HP-Q,F,PITA15,0,0
2015,PITA,H-GCL,M,PITA15,0,0
2015,PLAZ,H-NP,F,PLAZ15,1,1
2015,PLAZ,L-NG,M,PLAZ15,1,1
2015,RATL,YQ-L,M,RATL15,0,0
2015,RATL,GQ-H,F,RATL15,0,0
2015,REED,Q=LW,M,REED15,1,3
2015,REED,Q-GP,F,REED15,1,3
2015,RISE,G-NH,F,RISE15,1,1
2015,RISE,P-RN,M,RISE15,1,1
2015,ROSE,-WPQ,M,ROSE15,1,3
2015,ROSE,-CPP,F,ROSE15,1,3
2015,SCOB,-WRQ,F,SCOB15,1,2
2015,SCOB,uIC-RfH,M,SCOB15,1,2
2015,SCRP,-PYQ,F,SCRP15,1,1
2015,SCRP,BO-Q,M,SCRP15,1,1
2015,SFLA,R-NY,F,SFLA15,0,0
2015,SFLA,YY-Q,M,SFLA15,0,0
2015,SFLC,LHQ-,F,SFLC15,0,0
2015,SFLC,OAQ-,M,SFLC15,0,0
2015,SFLS,Q-GA,M,SFLS15,0,0
2015,SFLS,L-PQ,F,SFLS15,0,0
2015,SHIC,G-NY,F,SHIC15,1,3
2015,SHIC,WCR-,M,SHIC15,1,3
2015,SING,Q-BG,F,SING15,0,0
2015,SING,CBR-,M,SING15,0,0
2015,SLAK,-LYQ,F,SLAK15,1,1
2015,SLAK,HLQ-,M,SLAK15,1,1
2015,SWSE,-LLQ,F,SWSE15,0,0
2015,SWSE,H-GCO,M,SWSE15,0,0
2015,TOMB,GQ-G,F,TOMB15,0,0
2015,TOMB,B-PN,M,TOMB15,0,0
2015,TP11,WPQ-,M,TP1115,0,0
2015,TP11,B-NP,F,TP1115,0,0
2015,TWEN,Q-PP,F,TWEN15,0,0
2015,TWEN,H-NR,M,TWEN15,0,0
2015,VALL,Q-WA,M,VALL15,0,0
2015,VALL,-RPQ,F,VALL15,0,0
2015,WARY,GPQ-H,F,WARY15,1,2
2015,WARY,-WGQ,M,WARY15,1,2
2015,WCOP,BOQ-H,F,WCOP15,1,1
2015,WCOP,YHQ-,M,WCOP15,1,1
2015,WCPR,BCR-I,M,WCPR15,1,2
2015,WCPR,O-NR,F,WCPR15,1,2
2015,WLIN,I-CAW,F,WLIN15,1,2
2015,WLIN,WCH=,M,WLIN15,1,2
2015,WSTR,H-WN,M,WSTR15,0,0
2015,WSTR,OGQ-,F,WSTR15,0,0
2016,ANNI,QB-O,M,ANNI16,0,0
2016,BNCH,-LYQ,F,BNCH16,1,1
2016,CATB,YAQ-,M,CATB16,0,0
2016,CHIK,GQ-P,M,CHIK16,0,0
2016,CHUR,Q-GA,M,CHUR16,1,2
2016,CRNB,Q-HR,F,CRNB16,0,0
2016,CRNB,QL-Y,M,CRNB16,0,0
2016,CURY,Q-WY,F,CURY16,0,0
2016,FRED,Y-NW,F,FRED16,0,0
2016,GRVR,G-NH,F,GRVR16,1,2
2016,HARY,W-YN,M,HARY16,0,0
2016,HTOP,L-PQ,F,HTOP16,0,0
2016,HTOP,QW-Y,F,HTOP16,0,0
2016,HTOP,Q-RO,M,HTOP16,0,0
2016,ISLA,Q-RW,M,ISLA16,0,0
2016,KETH,QP-G,M,KETH16,0,0
2016,KETH,Q-BB,F,KETH16,0,0
2016,LOPZ,O-NY,F,LOPZ16,1,2
2016,MERL,QY-RI,F,MERL16,0,0
2016,NASP,Q-BH,M,NASP16,0,0
2016,NASP,L-NP,F,NASP16,0,0
2016,NENE,W-WN,F,NENE16,0,0
2016,NENE,Y-NB,M,NENE16,0,0
2016,PAST,QA-B,F,PAST16,0,0
2016,PAST,QH-L,M,PAST16,0,0
2016,PINN,H-BN,F,PINN16,1,1
2016,RISE,7513,F,RISE16,1,1
2016,ROSE,Q-YA,M,ROSE16,0,0
2016,SAND,Q-PW,F,SAND16,1,1
2016,SCOB,QY-R,F,SCOB16,0,0
2016,SCOP,Y-NH,F,SCOP16,0,0
2016,SCOP,Q-OO,M,SCOP16,0,0
2016,SCRP,O-YN,F,SCRP16,1,1
2016,SLAK,QB-G,M,SLAK16,1,1
2016,SR70,P-NY,F,SR7016,0,0
2016,SR70,7515,M,SR7016,0,0
2016,SWAL,WQ-PI,M,SWAL16,0,0
2016,SWAL,I-LHQ,F,SWAL16,0,0
2016,TP39,Q-HL,F,TP3916,0,0
2016,WCOP,Q-RG,M,WCOP16,0,0
